Country Name,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
X,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.04835438,0.047613181,0.048439788,0.055603262,0.056912409,0.06645486,0.069519478,0.070577661,0.073880385,0.080403726,0.087693852,0.08634919,0.090781067,0.09506147,0.08968464,0.09772096,0.105068835,0.113285826,0.118841395,0.128657692,0.132280823,0.123644938,0.135686094,0.143507672,0.14958139,0.177641389,0.176886229,0.18835113,0.188857889,0.197803215,0.200508674,0.238535191,0.247202877,0.255292689,0.26528651,0.279053178,0.297067115,0.312314518,0.343404267,0.365403612,0.399267471,0.425203089,0.450583314,0.460477954,0.485260877,0.536099233,0.584484614,0.622997105,0.64322593,0.6629081,0.626122292,0.702428158,0.713556534,0.693947564,0.715539344,
X,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,,
X,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,,,,,,,,,,,0.9547,0.9547,0.9547,1.2798,1.3471,1.5413,1.5489,1.5536,1.6241,1.6397,2.093,1.932,1.9791,1.5707,1.4152,1.2973,1.4357,1.7727,1.5676,1.611,2.3069,1.512,1.4946,1.4652,1.8976,3.3215,2.9618,3.6265,2.8597,2.8478,3.0433,4.4292,4.7983,5.496,4.1179,4.7015,5.304,5.9968,7.0221,8.1674,9.1856,9.2336,10.2262,10.7941,10.5649,13.4478,15.3955,18.1645,17.0881,18.5703,18.014,19.4525,17.9423,20.1904,20.8272,
X,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321428941,1.835021887,2.378946715,4.776727965,7.134770415,8.249526549,10.2973166,10.99522927,14.87017624,16.89395743,17.50494148,19.65745982,21.26274177,21.10627024,23.62244,25.68637394,27.46820379,31.71218346,33.68318656,35.84874419,37.27147603,38.59258416,39.86650247,41.11827467,42.09270317,42.37460028,45.47898707,45.84574308,47.2732353,50.73423643,53.76349205,55.19077729,47.11138248,45.82359698,
X,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,,,,,,,,,,,40.3614,39.2617,39.8623,39.657,40.064,41.5596,41.7547,42.7148,45.8539,47.3677,40.6988,41.5882,42.5686,41.9772,43.1194,44.2593,45.3494,45.4409,46.304,47.5344,48.3155,48.4708,49.2021,49.4649,50.6234,51.7627,52.3013,53.2907,53.6279,55.5001,56.4779,56.7731,57.8131,58.5887,58.5131,59.7288,60.726,61.5869,63.6374,64.5897,65.636,66.3234,66.9617,67.5772,68.182,68.6528,68.789,70.2889,70.4661,71.1558,72.828,74.2916,74.9812,71.0776,70.4554,
X,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,,,,,,,,,,,2.26,2.26,2.3256,2.3759,2.4063,2.4628,2.5062,2.5546,2.592,2.6327,2.6832,2.7066,2.7045,2.7967,2.772,2.8144,2.9128,2.7,2.8829,2.9515,3.0606,3.0454,3.1135,3.1498,3.2021,3.2314,3.1248,3.2127,3.2661,3.3389,3.4094,3.4736,3.5343,3.5943,3.6445,3.6912,3.7259,3.7603,3.7865,3.7983,3.8143,3.8142,3.8136,3.8077,3.7913,3.7658,3.7244,3.6801,3.6043,3.5578,3.5178,3.6374,3.5746,3.5477,3.5666,
X,"Net official flows from UN agencies, UNCDF (current US$)",DT.NFL.UNCD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59631.99958,57261.9997,55606.00013,1530.000009,,
X,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,,,,,,,,,,,,,,5146000,360000,986000,154000,37000,-463000,-467000,380000,-331000,-673000,-660000,-675000,-614000,-632000,-653000,-187000,-192000,-273000,-247000,-271000,-283000,-277000,-228000,-212000,-205000,-216000,,,238000,6249000,20502000,71774000,86054000,81765000,55365000,121724000,701932000,166118000,99423000,222284000,-25892740,-104264000,247542000,374588000,364931000,461042000,784105000,797247000,1517655000,767663000,1062259000,873233000,
X,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116320000,276260000,363500000,290800000,378040000,335151000,401662000,917862000,237298000,-253068000,302464000,1842420000,-317864000,724451000,1989789000,277529000,1260591000,139918000,
X,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72743000,168717000,-23659000,65419000,113999000,161546000,136107000,167460000,-83852000,-409047000,-314510000,-181363000,
X,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,,,,,,,,,,,,,2265000,56772000,75665000,108217000,128561000,112899000,139354000,225800000,275231000,264263000,280899000,265785000,352404000,431209000,519024000,468603000,526951000,594361000,748607000,478576000,584322000,478770000,727174000,389807000,531615000,396199000,500197000,562186000,481736000,360920000,309900000,516697000,523064000,523731000,413797000,624414000,1016532000,952031000,351699000,290450000,805093000,573008000,721251000,1028362000,1395519000,1591019000,1963754000,2361872000,2552097000,2952546000,2935786000,3702417000,3421926000,
X,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,,,,,,,,,,,,,67856000,906000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673588.991,,,,,307875.0074,1428820.014,917644.0239,1215620.041,953059.0177,673196.0177,,
X,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,,,,,,,,,,,,,62135913.7,232520003.5,431897363.7,319659943.5,141656561.4,153537754.7,179326959.3,260539863,275478280,209870352.9,465920459,161833899,137767227.6,115715186.1,299284644.8,270308709.1,256065876.7,342617679.4,58378740.5,17526527.4,48325777.5,-85067164.7,-10414672.3,-125687126,30646372.1,-140907574.5,-117244677,-181146440.9,-152809573,-1027105.3,-95172334,-34698022.8,-50123022.1,-202492261.1,189709957.9,-259110613.9,102160192.2,-142700688.7,-98761168.2,-165648170.4,548237924.8,524942176.9,522278964.6,255630083.2,800823955.1,2166207072,3863680868,2463946438,3908198832,4059986764,5323114563,3660785885,3180306317,
X,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,,,,,,,,,,,,,3039000,91221000,258876000,349670000,471319000,559525000,662618000,825190000,980899000,1139705909,1324911734,1513650328,1727015334,2075750338,2510827738,3055425064,3253663578,3503496426,4158631273,4424364631,4594169000,4881219000,5435768000,5692373000,5759327000,5739376000,6203715000,6458722000,6454978000,6456048000,7075581000,8069102000,8894550000,8687879000,9297235000,10077298000,10612974000,10746036000,10653176000,10712228000,11159220000,11582988000,11417309000,11533583000,11890490000,13620791000,14501231000,15788308000,17571890000,17831710000,18225852000,19772007000,20730695000,
X,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,,,,,0.664360577,4.768936853,10.57290223,13.03650503,19.61481093,21.85533906,20.58441959,17.4265214,11.01920171,10.55941378,11.09942059,5.39506488,3.06705186,3.908351381,7.32717203,9.982021974,8.678441525,4.814959071,5.293939218,4.236840587,3.437656648,3.117307651,2.513419726,4.017035525,4.579977926,5.21790266,8.241312531,7.727179122,7.722355312,6.453186198,9.016494323,9.555129837,10.70556739,11.31743133,13.54225387,7.747686133,7.048270273,11.75029827,12.52638237,18.88694814,20.75021875,27.40465395,20.28248073,21.56980982,28.39348128,36.44911971,30.6309894,23.97964429,23.43703676,
X,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145400000,421660000,785160000,1075960000,1454000000,1789150000,2190812000,3108674000,3357630000,3092904000,3395368000,5237873000,4900650000,5625101000,7614890000,7892419000,9153010000,9292928000,
X,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,146504255,497826100.3,1257484131,1680485424,1993989052,2331728887,2820088627,2967069236,3802228595,4209310811,4940329805,5346293426,5541814231,6530064193,7913829648,9737967442,10275887393,10701050529,12291780362,12997665569,13427954472,14125214057,15490545905,15734744113,15169074223,14257776106,15507392996,16449663349,15600564697,14978802401,16687587182,18440377575,19714073692,18503086016,20160932717,21523544177,23346917708,25377795050,26571755072,27046084648,29155976742,32454687017,35270692355,38770937144,41569252898,51068283465,57125459321,62468325029,73550857817,91477590072,96944431751,1.01371E+11,1.04487E+11,
X,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,,,,,,,,,,,,,27329999.92,10189999.58,19200000.76,29100000.38,18219999.31,23020000.46,26379999.16,39340000.15,27569999.69,24700000.76,21920000.08,17799999.24,10890000.34,16739999.77,22450000.76,41799999.24,17250000,23309999.47,26219999.31,36040000.92,47810001.37,26829999.92,25239999.77,26450000.76,28290000.92,33040000.92,20030000.69,25170000.08,31850000.38,28379999.16,14949999.81,35060001.37,26629999.16,23889999.39,38380001.07,11789999.96,38110000.61,46430000.31,36259998.32,33720001.22,41659999.85,44336006.16,49095546.72,33258209.23,30016767.5,46775997.16,51032547,50559673.31,54417881.01,54148513.79,36061576.84,38567485.81,,
X,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999776,19999.99955,300000.0119,70000.0003,50000.00075,50000.00075,29999.99933,9999.999776,9999.999776,19999.99955,9549.0003,2281.999914,122773.9975,79746.99885,,678335.011,17495344.16,546290.9937,945141.0174,,
X,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0119,460000.0083,140000.0006,19999.99955,29999.99933,239999.9946,9999.999776,119999.9973,100000.0015,219999.9988,109999.9994,,319999.9928,239999.9946,610000.0143,300000.0119,219999.9988,449999.9881,569999.9928,620000.0048,870000.0048,1669999.957,1395228.982,2221971.035,2317064.047,1931404.948,2360586.882,3559329.033,3141380.072,4717121.124,4361280.918,4534764.767,4748705.864,6262855.053,,
X,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,,,,,,,,,,,,,,9999.999776,19999.99955,2210000.038,19999.99955,109999.9994,1269999.981,29999.99933,1169999.957,39999.99911,90000.00358,129999.9952,319999.9928,629999.9952,379999.9952,4050000.191,200000.003,1990000.01,1379999.995,4809999.943,2009999.99,11449999.81,5670000.076,4869999.886,2630000.114,1090000.033,3710000.038,2000000,189999.9976,409999.9964,2269999.981,100000.0015,720000.0286,1870000.005,140000.0006,2769999.981,6809999.943,7219999.79,5389999.866,2019999.981,720000.0286,2900000.095,1929999.948,668287.9925,248444.0058,963573.9923,1517207.98,2567926.884,2658339.977,2236470.938,9897852.898,1551839.948,,
X,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Voice and Accountability: Standard Error,VA.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208809838,,0.214446098,,0.202820122,,0.16457507,0.167355821,0.150907725,0.14960961,0.119718835,0.116779685,0.113508992,0.115316622,0.113881908,0.112237073,0.112144351,0.110641517,0.127800077,0.129949942,0.125632703,0.126101553,0.129258499,0.123376437,0.127740592,0.127605394,0.125644028,0.123120748,,
X,Voice and Accountability: Number of Sources,VA.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,7,,9,9,11,12,14,15,15,15,15,16,16,15,12,12,12,12,12,11,10,11,11,11,,
X,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435480467,0.306260591,0.213025598,0.195064696,0.463362848,0.299089378,,0.307867105,0.242933626,0.426450633,0.539452074,,,,,,,
X,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,2.338894166,2.437949862,2.372588027,2.234016744,2.872115622,3.079770575,2.713279303,3.290416563,3.980790724,4.023621118,5.153646662,5.207608642,6.468777217,7.024123085,8.204502866,10.81266388,13.12282457,14.92339099,15.81595308,16.97721033,19.73210784,18.77777675,18.99087981,21.58826635,25.64957828,28.7,36.5,38.4,47.5,46.6,59.3,75.5,77.1,90,93.9,100,107.8,110.6,121.1,121.4,103.7,136.4,168.7,172.1,,
X,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,,,,,,,,,,,,,16.15722481,10.91926149,15.13169103,16.93314208,12.76198324,15.88114995,8.421659497,9.569150621,12.23848057,15.18099362,10.87408048,6.465134002,5.010380456,11.83717667,8.14890084,5.739808911,3.804573277,4.907267351,3.407403606,1.208577626,1.338066848,1.732661338,1.88971814,1.771162767,1.887585823,1.829367463,0.995579839,0.895801258,0.647181519,0.436451957,0.848990717,0.815412656,0.71124905,0.559735276,0.403566544,0.541218307,0.660014509,0.649138863,0.733206659,0.666766796,0.636576679,0.564223106,0.448504264,0.557536825,0.461707054,0.648435545,0.619018141,0.533432178,0.670402267,0.7598618,0.629319732,0.67566809,,
X,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,,,,,,,,,,,,,0.24202223,0.313641802,0.252138063,1.763285869,1.659112759,1.229402224,1.860392922,1.496004787,0.93497128,1.533170745,1.257752777,1.23999746,1.610177675,1.303824183,1.083050385,0.987023041,1.385867035,0.680592073,0.951698684,0.871795509,1.090421069,0.950131489,0.491974366,0.687073683,0.632141171,0.598212484,0.635066066,0.593973307,0.634572458,0.473133836,0.689713052,0.69045001,0.985885488,1.142712411,1.70215121,1.647448191,2.362787072,2.903333707,3.74953093,3.252355632,2.629076318,3.15656873,2.964586368,2.549506491,2.35829228,2.170976874,1.567314707,1.441873783,1.738721029,1.193041556,1.130532845,1.305717825,,
X,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,,,,,,,,,,,,,260000000,358000000,348000000,327000000,401000000,476000000,548000000,659000000,759000000,791000000,769000000,724000000,931000000,999000000,880000000,1067000000,1291000000,1305000000,1671000000,1689000000,2098000000,2545000000,2934000000,3501000000,4249000000,4832000000,5121000000,5497000000,6389000000,6080000000,6149000000,6990000000,8305000000,9297000000,11802000000,12453000000,15370000000,15083000000,19194000000,24439000000,25127000000,29114000000,30405000000,32379000000,34894000000,35851000000,39252000000,39337000000,33605000000,44223000000,51405000000,44237000000,47245000000,
X,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,0.071043308,0.13703337,0.109083294,0.135976714,0.084152332,0.073449501,0.083285136,0.057207274,0.087555066,0.048998568,0.106822666,0.128208031,0.08772922,5.650825597,4.854104328,5.648045084,7.675759351,5.845052699,4.768480292,4.333823665,6.450934424,3.996625815,3.184904313,3.71019279,3.056719975,3.78610602,5.408858082,3.856803649,4.697466451,5.287511923,4.115775493,4.421320092,4.241769491,4.474893269,6.327004511,3.755720693,4.640007654,3.296102657,2.719317753,3.510153668,4.922150685,3.434815071,
X,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,27.85228111,22.43494241,21.17590802,18.69955194,16.4363359,15.6002802,15.45153337,15.26703259,13.28833092,13.36102747,8.60944878,,6.754306044,6.811230596,5.421778234,4.743527966,3.231172995,1.985140156,2.651085124,2.110665583,2.639737365,1.704319524,,1.4488005,0.986272757,1.033206778,0.935837715,1.257730754,1.715486009,1.642768395,3.123103433,1.535071573,1.542409161,1.948603358,1.753546573,1.393297593,1.051364119,,0.747182515,0.939612361,0.727062955,0.767841924,,,,,,,
X,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,197.5829625,191.9329871,199.1287105,187.409314,196.4009199,234.5899876,191.8876664,186.2294975,185.8794421,180.1600746,169.7160122,183.4133797,178.5900522,179.6208749,165.2261707,161.6933743,160.4406567,165.2261707,164.5139889,157.1444559,144.5728994,149.816833,148.5674986,134.329352,125.2143862,108.9,101.2,93.1,81.7,91.4,81,76.8,86.7,86.9,89.3,100,99.4,94.5,91.1,96.9,101.3,83.6,73.9,80.9,,
X,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,13.02367803,13.53630079,15.26511719,13.13184296,20.26252506,21.40330145,15.49982755,9.328109298,9.217498378,10.90414866,13.81926368,10.27980295,8.657376848,8.53372281,8.302267553,9.796445377,6.912230447,9.430632754,7.574076161,9.742303887,7.063129967,4.768862598,5.921068367,6.355441578,8.146914493,8.956653614,7.444373159,6.850768477,7.086114545,14.84708757,15.83086268,13.5758584,9.116180346,7.179537347,8.437995759,6.046192298,7.032291293,6.618156931,11.955492,9.434586006,10.75378094,11.5631148,13.7238395,17.32558094,19.94288102,17.14339584,11.80615134,13.20306783,19.26696955,
X,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,,,,,,,,,,,,,,0,0,1.16E-14,0,0.002245022,0,0,0,0,-1.55E-15,0,0,0,0,0,0,-1.06E-14,-5.73E-14,3.22E-14,7.61E-14,1.25E-13,1.52E-13,1.74E-13,8.12E-15,-5.45E-14,-1.15E-14,0.008383065,0,0,0.030988017,2.76E-15,0,-1.90E-15,6.45E-15,1.11E-14,0,0,0,0,0,0,0,0,5.02E-15,0,0.000858266,0.012647367,0.005006081,0.001167563,0.075668383,0.000341046,,
X,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,,,,,,,,,,,,,,4.232902033,0.17425853,1.899332456,0.328001001,0.052758009,0.173674049,0.025870376,0.308258047,0.209300003,0.02341896,0.086117346,0.224464336,0.640560965,0.323325866,0.113373543,0.858591388,1.776057561,1.77634603,2.401774727,1.748728486,1.509986507,2.695018964,2.326032831,2.000822451,1.53359611,2.275119038,1.816926297,1.531004758,1.116023857,1.073448081,1.406188725,1.822943877,1.544089567,1.327608183,2.19768758,1.579695087,2.631008158,2.625334537,3.536505249,4.696597169,4.201849678,4.271226968,3.71551925,4.147201686,5.028602421,3.648414825,4.093773389,5.230736052,4.801659351,4.55136474,4.862829295,,
X,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,,,,,,,,,,,,,,75.68045287,85.29838869,82.57077425,80.10590541,78.06164829,80.18513991,83.66932485,82.70213828,80.89286201,82.76520671,90.30533981,81.57571232,82.65794897,85.06314335,81.70921954,80.96950506,78.08471041,80.48348453,78.25538108,72.24524361,71.63972264,68.03194479,63.33375533,61.28531307,63.09346094,59.00843822,65.14290932,64.72673089,62.37661285,58.58568907,56.49783123,55.08503304,55.5450325,55.85921532,53.57582889,52.37495077,47.47433248,44.20780964,40.46561258,41.23530405,39.58034697,39.75060074,39.09951742,38.89350323,38.3513365,36.81127561,39.19653994,37.14761789,34.51935056,33.7651607,34.00796296,,
X,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,52.72092343,50.31819461,55.17123959,57.87047088,61.06835128,53.99097645,58.37135977,51.19824494,50.67425386,53.29963055,54.25099859,,56.63925515,55.85267707,63.99368303,63.06263452,65.96896687,,69.17408483,68.77597513,65.75828789,69.63330045,,67.74277382,68.91108673,56.75999815,60.31720445,65.52134243,65.6015222,60.375205,54.30449515,63.52549823,60.07740862,64.17009272,63.67056085,64.06009649,65.08376913,,63.48043069,65.25255855,60.25310918,67.04900578,,,,,,,
X,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,17.60590379,20.58624902,25.3097064,23.62637587,20.18779307,25.97142627,19.96493169,28.98846851,24.25271061,20.868975,24.19070966,,24.13737376,18.95503523,17.34282116,18.26818796,15.92994979,,17.30404104,17.03077448,16.86203351,15.28683545,,16.47620179,17.39008913,14.60127657,19.18838946,15.60963054,13.89721986,16.69962452,22.4621297,18.32298531,18.67805643,17.42404811,19.49379252,14.47042382,16.86577786,,16.56157917,15.24178702,18.93461801,13.0022763,,,,,,,
X,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54,,,,,55.48,,,,18.24,16.31,16.31,16.32,16.05,18.67,13.98,9.36,9.46,7.49,5.42,7.2,5.8,5.26,8.68,7.96,,7.14,7.9,,,4.65,5.78,5.75,5.31,,,
X,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.93,56.93,56.93,56.93,56.93,55.93,55.93,55.93,55.93,55.93,54.62,54.62,54.62,54.62,53.23,53.23,,53.23,53.23,,,53.62,53.62,53.62,53.62,,,
X,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.36,,,,,84.9,,,,27.52,22.31,22.23,20.87,21.01,19.56,18.26,15.37,15.21,14.27,13.75,14.05,13.88,13.8,13.53,12.86,,11.97,12.96,,,12.19,12.53,12.57,12.89,,,
X,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.12,,,,,86.87,,,,24.22,19.76,19.09,18.74,19.53,19.45,16.84,30,30.1,10.64,8.7,13.16,12.31,12.24,14.22,13.84,,13.27,12.37,,,11.12,13.36,13.34,12.94,,,
X,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14,5.14,5.14,5.14,5.14,4.58,4.58,4.58,4.58,4.59,4.45,4.45,4.45,4.45,4.5,4.5,,4.5,4.5,,,4.52,4.52,4.52,4.52,,,
X,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251000000,314000000,294000000,375000000,471000000,341000000,309000000,389000000,442000000,371000000,481000000,530000000,735000000,651000000,835000000,819000000,889000000,1308000000,782000000,827000000,843000000,1127000000,1207000000,1389000000,659000000,,,,,
X,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,2000000,9000000,7000000,,,,7000000,22000000,10000000,2000000,2000000,1000000,300000.0119,300000.0119,7000000,4000000,3000000,899999.9762,,,,,
X,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156000,166000,182000,172000,173000,199000,207000,207000,245000,271000,208000,200000,289000,467000,267000,139000,157000,160000,104000,134000,126000,182000,237000,267000,323000,,,,,,
X,Urban population growth (annual %),SP.URB.GROW,,5.994048186,6.413130178,6.340377902,6.375436206,6.446253785,6.536732099,6.702166557,6.857727914,6.927237444,6.856186154,6.205639169,6.573523889,7.704587534,8.20610942,9.923162085,11.62771031,11.98685865,11.47450424,10.38020857,8.879145303,7.345166383,6.648572117,6.232492411,5.79038115,5.405029253,5.053560986,4.746111191,4.470414211,4.25704918,4.094353296,3.920024927,3.75048815,3.565104756,3.438820619,3.360231544,3.280195744,3.286723972,3.331471491,3.38083275,3.372313492,3.306471083,3.272331041,3.260800939,3.205453058,3.112592059,2.99286532,2.860869904,2.7127996,2.552592581,2.382150246,2.286090184,2.261746788,2.20119342,2.130238757,2.068845805,2.023074625,1.93683061,1.861774431,1.841763029,1.785800738,1.718183955,1.894720851,2.738583854,2.820158817,
X,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,,,20.3,,,,25.4,56,,,,,,
X,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.0009323,48.01845315,48.03632293,48.05241815,48.06753018,48.07992799,48.09098475,48.1043365,48.11633776,48.12512556,48.11240823,48.30477598,48.50563121,48.49820327,48.49227539,48.50384149,48.53367937,48.56428572,48.59512058,48.62601616,48.65703713,48.6782542,48.68752791,48.69613628,48.708487,48.72388611,48.74069684,48.75781792,48.77502714,48.79348564,48.81247034,48.82315578,48.83718066,48.86329835,48.89042693,48.91954975,48.95309292,48.98941194,49.02622527,49.06275858,49.1044136,49.1781822,49.281244,49.39004302,49.50439339,49.62361881,49.74656772,49.87205796,49.99967821,50.1279358,50.25401575,50.36377569,50.45694044,50.54840782,50.63989267,50.7300234,50.81732679,50.84421668,50.81361225,50.78486054,50.76376855,50.74978831,50.76338211,50.80236085,50.82824753,
X,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Age dependency ratio (% of working-age population),SP.POP.DPND,81.85218449,82.44399227,83.17912685,84.17785175,85.42675193,86.51749735,87.4053827,88.25544209,89.02042963,89.8048774,90.3368937,90.56594324,91.10297397,91.70583183,92.15752877,92.46231398,92.53088269,92.60209846,92.71837869,92.91398468,93.18315445,93.39434947,93.37768491,93.11558981,92.6993943,92.14550454,91.37216987,90.24598486,88.8599251,87.41295375,85.92479408,84.32454749,82.66623033,80.96833421,79.18110235,77.31804718,75.39940315,73.54893086,71.86150275,70.31370578,68.87351077,67.82979224,67.1451832,66.5127411,65.87312761,65.19106486,64.52403974,63.91228374,63.33568839,62.70319389,61.96868286,61.09795495,60.03983624,58.85760607,57.63639998,56.45765399,55.37187683,54.64363954,54.32737517,54.17518793,54.06798937,53.96059214,53.62221377,53.09581931,52.64237806,
